trade_date,monetary_policy,liquidity,growth,inflation,bond_supply,risk_appetite,rule_pressure,supporting_document_count,structured_observation_count,independent_event_count,monetary_policy_independent_event_count,liquidity_independent_event_count,growth_independent_event_count,inflation_independent_event_count,bond_supply_independent_event_count,risk_appetite_independent_event_count,monetary_policy_evidence_status,liquidity_evidence_status,growth_evidence_status,inflation_evidence_status,bond_supply_evidence_status,risk_appetite_evidence_status
2018-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,163,1,147,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-16,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,164,1,148,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-17,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,164,1,148,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-18,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,164,1,148,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-19,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,164,1,148,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-20,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,164,1,148,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-23,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,165,1,149,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-24,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,165,1,149,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-25,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,165,1,149,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-26,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,165,1,149,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-27,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,165,1,149,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-30,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-07-31,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-01,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-02,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-03,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,166,1,150,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-13,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,167,1,151,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-14,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,167,1,151,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-15,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,3,8,167,1,151,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-16,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,3,8,167,1,151,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-17,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,167,1,151,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-20,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,168,1,152,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-21,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,168,1,152,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-22,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,168,1,152,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-23,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,168,1,152,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-24,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,168,1,152,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-27,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-28,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-29,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-30,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-08-31,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,169,1,153,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-10,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,170,1,154,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-11,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,170,1,154,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-12,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,170,1,154,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-13,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,170,1,154,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-14,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,170,1,154,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-17,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,171,1,155,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-18,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,171,1,155,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-19,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,171,1,155,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-20,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,171,1,155,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-21,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,171,1,155,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-25,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,172,1,156,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-26,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,172,1,156,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-27,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,172,1,156,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-28,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,172,1,156,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-29,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,172,1,156,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,172,1,156,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-08,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,173,1,157,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-09,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,173,1,157,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-10,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,173,1,157,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-11,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,173,1,157,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-12,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,173,1,157,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-15,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,174,1,158,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-16,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,174,1,158,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-17,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,174,1,158,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-18,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,174,1,158,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-19,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,174,1,158,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-22,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,175,1,159,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-23,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,175,1,159,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-24,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,175,1,159,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-25,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,175,1,159,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-26,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,175,1,159,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-29,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,176,1,160,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-30,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,176,1,160,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-10-31,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,176,1,160,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-01,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,176,1,160,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-02,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,176,1,160,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-05,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,177,1,161,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-06,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,177,1,161,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-07,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,177,1,161,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-08,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,177,1,161,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-09,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,177,1,161,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-12,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-13,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-14,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-15,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,3,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-16,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,178,1,162,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-26,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,179,1,163,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-27,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,179,1,163,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-28,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,179,1,163,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-29,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,179,1,163,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-11-30,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,179,1,163,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-03,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,180,1,164,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-04,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,180,1,164,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-05,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,180,1,164,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-06,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,180,1,164,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-07,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,180,1,164,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-10,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,181,1,165,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-11,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,181,1,165,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-12,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,181,1,165,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-13,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,181,1,165,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-14,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,181,1,165,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-17,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,182,1,166,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-18,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,182,1,166,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-19,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,182,1,166,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-20,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,182,1,166,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-21,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,182,1,166,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-24,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,183,1,167,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-25,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,183,1,167,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-26,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,183,1,167,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-27,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,183,1,167,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-28,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,183,1,167,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2018-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,183,1,167,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2019-01-02,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,184,1,168,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2019-01-03,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,184,1,168,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2019-01-04,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,184,1,168,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2019-01-07,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,184,1,168,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2019-01-08,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,184,1,168,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,184,1,168,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,184,1,168,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
